OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,irwin_IsCpxChild,irwin_CpxName,irwin_CpxID,SHAPE_Length,SHAPE_Area
18516,MOUNTAIN ,Wildfire Final Fire Perimeter,Mixed Methods,,2022/08/18 20:09:53+00,2022/08/18 20:09:53+00,2022/08/18 20:09:53+00,14.75770583648,{07ACE0BE-F13E-4932-B26A-8A33929EA252},FFP,EKV6,FIREREPORTING,17.0287,,2022/08/02 19:44:00+00,17,0.25,AZWDC,,,,,,,,,Natural,,,,,2022/07/20 23:35:38+00,,2022/08/16 21:00:00+00,,,,,P3,0307,SWCC,,,,,,MOUNTAIN,,WF,FI,35.33797,-112.0097,0.25,,{32A15FBC-75B1-4BCD-AC0C-924C91936243},,0,0,0,0,0,,000766,,,,Coconino,AZWDC,04005,USFS,AZKNF,,USFS,Federal,,,,,,,SW05,USFS,AZKNF,US-AZ,,,,,,2022-AZKNF-000766,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/07/22 22:18:21+00,,IRWIN,,2022/08/16 21:54:26+00,2022/07/21 18:54:03+00,{4E029869-867F-4EC3-A502-6C3CBD3CDD31},0,,,0.0209093907465876,-5.92110175082014e-06
18517,MIller Bend,Wildfire Daily Fire Perimeter,Mixed Methods,47.2992633879602,2022/08/03 20:01:26+00,2022/08/03 20:02:26+00,2022/08/03 02:34:59+00,47.2991243401267,{758D27A1-5858-458F-BDC7-14009D21A146},2022 NIFS,,DEFAULT,,2022/08/05 23:22:03+00,2022/08/08 23:02:36+00,50,100,TXTIC,,,,,,,,,Undetermined,,,,,2022/08/02 21:34:58+00,Type 5 Incident,2022/08/08 23:02:36+00,,,,,,,SACC,,,,,,Miller Bend,,WF,FI,33.1575,-98.77166667,,,{8A79F429-CE85-454E-B7A5-72DFD67DC4E8},,0,,,,,0,224547,100,,,Young,TXTIC,48503,State,TXTXS,,Private,Private,,,,,,,SA05,SFS,TXTXS,US-TX,,,Short Grass (1 foot),,,2022-TXTXS-224547,No Decision,wires,wires,0,,,,IRWIN,,2022/08/08 23:02:59+00,2022/08/02 23:47:18+00,{A13BF2B4-1D29-4817-A0FB-22C2928AC9FE},0,,,0.027807390487084,-1.85002610974951e-05
18518,Old Colony,Wildfire Daily Fire Perimeter,Mixed Methods,39.826701932006,2022/08/03 20:04:41+00,2022/08/03 20:09:26+00,2022/08/03 23:16:54+00,39.8265544394274,{A0B29FFD-00C7-43F1-80C4-8A56BF108207},2022 NIFS,,DEFAULT,,2022/08/03 20:04:18+00,2022/08/08 23:09:22+00,40,25,TXTIC,,,,,,,,,Undetermined,,,,,2022/08/03 18:16:54+00,Type 5 Incident,2022/08/08 23:09:23+00,,,,,,,SACC,,,,,,Old Colony,,WF,FI,29.851535,-97.539441,,,{7DAC882C-8966-49CF-B445-E995DEFE331A},,0,,,,,0,224575,100,,,Caldwell,TXTIC,48055,State,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,,,,2022-TXTXS-224575,No Decision,wires,wires,0,,,,IRWIN,,2022/08/08 23:09:48+00,2022/08/03 18:19:34+00,{F25B2B11-D7ED-481D-B84B-1889F69E676C},0,,,0.0240875187599687,-1.5047366980663e-05
18519,Big Rattlesnake,Wildfire Final Fire Perimeter,IR Image Interpretation,350,2022/09/29 20:07:32+00,2022/09/29 20:07:32+00,2022/09/29 20:07:32+00,349.936914494454,{253A08C9-7EE6-440B-8AC2-FAA2E18D7897},FFP,,FIREREPORTING,,2022/08/02 00:36:00+00,2022/08/03 02:02:00+00,425,100,ORBMC,250000,,,,Active,,,,Natural,,,PX7S,,2022/08/01 00:33:59+00,Type 4 Incident,2022/09/19 18:59:59+00,0,100,0,0,PD,,NWCC,2022/08/02 00:59:59+00,2022/08/01 00:59:59+00,2022/08/02 00:59:59+00,F,Type 4 IC,Big Rattlesnake,"Powder River and Big Creek area, south of Thief Valley Reservoir",WF,FI,45.07941,-117.6829,150,,{D7EEF0D2-382E-466E-8FF9-A8CB43FE345D},,0,1,0,0,0,0,050186,100,100,,Baker,ORBMC,41001,BLM,,,Private,Private,,,,,,,NW11,BLM,ORVAD,US-OR,,,Brush (2 feet),Short Grass (1 foot),38,2022-ORVAD-050186,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/09/19 20:31:19+00,2022/08/01 02:52:47+00,{F632BCC5-5659-42C4-B516-9AFB900163DD},0,,,0.143670351062977,-0.000161492504209575
18520,Van Ausdle,Wildfire Daily Fire Perimeter,Mixed Methods,843.483497259707,2022/08/03 20:43:57+00,2022/08/03 20:54:40+00,2022/07/31 00:00:00+00,843.480252849518,{82FE6A1B-760B-4BD6-B7CF-ECCA0FD93086},2022 NIFS,,DEFAULT,,,,1100,,WACWC,2500,,,,Minimal,,Flanking,,Human,,,,,2022/07/29 23:28:00+00,Type 4 Incident,,0,100,0,0,,,NWCC,2022/07/30 06:45:00+00,2022/07/30 05:15:00+00,2022/07/30 06:45:00+00,F,Type 4 IC,VAN AUSDLE,"Van Ausdle LN, Walla Walla WA",WF,FI,,,,,{A047D245-5BB3-465B-9877-E5FAEE7EC4E3},,0,,,,,0,001161,100,100,Walla Walla,Walla Walla,WACWC,53071,,,,Private,Private,,,,,,,NW10,SHP,WAWFS,US-WA,,,Tall Grass (2.5 feet),,,2022-WAWFS-001161,No Decision,ics209,ics209,0,,,,IRWIN,,2022/07/30 17:06:28+00,2022/07/30 06:14:57+00,{157B61DA-A1B6-4A2E-9B34-18EBFC0786AD},0,,,0.124048372362368,-0.000397430201178298
18521,GREEN BUTTE 537 NE,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,22.8832410363,2022/08/04 22:34:17+00,2022/08/04 22:41:05+00,2022/08/04 00:00:00+00,22.8832446407582,{CF4F3413-66DF-450F-95F2-B631988B7088},2022 NIFS,EK2A,FIREREPORTING,32.4418,2022/08/09 00:55:00+00,2022/08/10 22:38:00+00,22.9,10,ORCOC,,,,,,,,,Natural,,,,,2022/08/03 01:29:15+00,,2022/09/16 22:57:59+00,,,,,P6,0601,NWCC,,,,,,GREEN BUTTE 537 NE,,WF,FI,43.55221,-121.2821,,,{C4ACA207-C304-4A15-826F-10B33904B64B},,0,1,0,0,0,,000537,,,,Lake,ORCOC,41037,USFS,ORDEF,,USFS,Federal,,,,,,,NW07,USFS,ORDEF,US-OR,,,,,,2022-ORDEF-000537,Approved Decision,wildcad,wildcad,0,Type 3 Incident,2022/08/04 19:49:03+00,,IRWIN,,2022/09/16 23:16:46+00,2022/08/03 01:42:31+00,{3D66534D-EE42-41E6-B47E-6C9E9EEFE1CB},0,,,0.0163646303423176,-1.03155619216845e-05
18522,Red Oak,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2022/08/02 15:33:47+00,2022/08/03 20:50:03+00,2022/08/01 23:39:08+00,47.5282652747031,{2B1C1A00-15ED-4A79-9C8C-BC5546813745},2022 NIFS,,FIREREPORTING,,2022/08/01 22:50:00+00,2022/08/15 17:40:00+00,48.74,0.1,LALIC,,,,,,,,,Undetermined,,,PYE7,,2022/08/01 18:39:00+00,,2022/08/25 13:46:00+00,,,,,P8,0806,SACC,,,,,,Red Oak,,WF,FI,31.54391,-93.05335,30,,{A2776D19-C1BF-4F81-A41E-68817354F56F},,0,0,0,0,1,,000201,,,,Natchitoches,LALIC,22069,USFS,LAKIF,,USFS,Federal,,,,,,,SA19,USFS,LAKIF,US-LA,,,,,,2022-LAKIF-000201,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/08/25 13:54:44+00,2022/08/02 15:33:35+00,{DB5DDC3F-D109-4E3E-A926-AB49A219D89E},0,,,0.0198595528220583,-1.82399030431915e-05
18523,Vantage Highway,Wildfire Daily Fire Perimeter,Mixed Methods,30659,2022/08/04 16:02:06+00,2022/08/10 13:59:03+00,2022/08/08 08:37:00+00,30656.2794506325,{B8E733B7-1085-47FF-946D-148AA00A35FF},2022 NIFS,,FIREREPORTING,28680.8601,2022/08/30 17:00:00+00,2022/10/24 17:55:00+00,30659,20,WACWC,7100000,,,,Minimal,Smoldering,Smoldering,Smoldering,Undetermined,,,PX8Y,,2022/08/01 19:05:00+00,Type 2 Incident,2022/10/24 17:55:00+00,0,100,0,0,PN,1522,NWCC,2022/08/12 00:00:00+00,2022/08/11 00:00:00+00,2022/08/12 00:00:00+00,F,Type 2 Team,VANTAGE HIGHWAY,5 miles west of Vantage,WF,FI,46.96867,-120.1847,20,,{4FBD9A73-23DF-4ACF-A36F-58A47C8437B3},,0,1,0,0,0,0,000263,100,100,,Kittitas,WACWC,53037,,,,Private,Private,,,,,,,NW10,DNR,WASES,US-WA,,,Short Grass (1 foot),Brush (2 feet),134,2022-WASES-000263,Approved Decision,wildcad,wildcad,0,Type 2 Incident,2022/08/10 15:22:12+00,,IRWIN,,2022/10/24 19:09:22+00,2022/08/01 19:53:19+00,{A792231A-2162-4D2A-8302-B3D6C66CCBB7},0,,,1.14791537320135,-0.0146745452786539
18524,Dismal,Wildfire Final Fire Perimeter,IR Image Interpretation,9500.96783003,2022/11/22 17:58:30+00,2022/11/22 17:58:30+00,2022/11/22 17:58:29+00,9500.93172094954,{50BD629F-4EDD-488F-BE28-1354BDCCEB80},FFP,,FIREREPORTING,8197.1959,2022/11/03 20:29:59+00,2022/11/14 15:59:59+00,9501,0.25,IDPAC,500000,,,,Minimal,,Creeping,Single Tree Torching,Natural,,,PX8E,,2022/07/23 18:14:59+00,Type 4 Incident,2022/11/14 16:30:00+00,0,0,50,50,P4,0412,GBCC,2022/11/03 20:55:53+00,2022/11/01 17:29:59+00,2022/11/03 20:45:00+00,F,Type 4 IC,Dismal,"43 NM northeast of Yellow Pine, Idaho",WF,FI,45.32256,-114.9493,33,,{EC8D8CBE-FB1D-4028-88C4-0C8BE3386E42},,0,0,0,0,0,0,005292,100,50,,Idaho,IDPAC,16049,USFS,IDPAF,,USFS,Federal,,,,,,,GB01,USFS,IDPAF,US-ID,,,Timber (Grass and Understory),,9,2022-IDPAF-005292,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/08/08 22:41:56+00,,IRWIN,,2022/11/14 16:30:59+00,2022/07/23 19:20:38+00,{472F57D9-CAE0-4F32-ABFA-2BD0E8D50502},0,,,1.14181755704706,-0.00441325621906972
18525,Wilson,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,32.7624627456439,2022/08/03 21:38:04+00,2022/08/03 21:40:26+00,2022/08/04 00:35:02+00,32.7623337539897,{12F4B1DB-728D-4FEA-A1BD-B5BF01EC7A46},2022 NIFS,,DEFAULT,,2022/08/04 23:52:29+00,2022/08/08 23:07:02+00,50,50,TXTIC,,,,,Moderate,,,,Undetermined,,,,,2022/08/03 19:35:02+00,Type 5 Incident,2022/08/08 23:07:02+00,,,,,,,SACC,,,,,,Wilson,,WF,FI,32.76621667,-98.0158,,,{ABEF8E25-7435-455F-B2C6-E481A7E47D23},,0,,,,,0,224579,100,,,Parker,TXTIC,48367,State,TXTXS,,Private,Private,,,,,,,SA05,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2022-TXTXS-224579,No Decision,wires,wires,0,,,,IRWIN,,2022/08/08 23:07:40+00,2022/08/03 20:01:26+00,{AE790067-86EB-444E-A5FC-6401E77FC0DF},0,,,0.0166283456603045,-1.27596589551511e-05
18526,Miller Road,Wildfire Daily Fire Perimeter,Mixed Methods,10847.8976254226,2022/08/02 21:20:20+00,2022/11/18 22:58:19+00,2022/08/03 00:47:06+00,10847.7438806206,{F7717812-DCCD-4E58-9227-FB66D17BD75D},2022 NIFS,,FIREREPORTING,10889.421,2022/08/31 17:29:59+00,2022/08/31 17:29:59+00,10847,75,WACCC,1154265,,,,Minimal,Creeping,Smoldering,Smoldering,Undetermined,,,PYG7,,2022/08/02 19:47:00+00,Type 2 Incident,2022/08/31 17:29:59+00,0,100,0,0,PN,1522,NWCC,2022/08/25 18:59:59+00,2022/08/25 14:00:00+00,2022/08/25 18:59:59+00,F,Type 2 Team,MILLER ROAD,"8 miles Southwest from Maupin, CA",WF,FI,45.14538,-121.321,75,,{222B968B-83FC-4A6F-80FF-3E6907F36D35},,0,1,0,1,0,0,000659,100,100,Maupin,Wasco,ORCOC,41065,,,,Private,Private,Willamette,,,12E,19,5S,NW06,DOF,OR954S,US-OR,,,Short Grass (1 foot),Brush (2 feet),274,2022-OR954S-000659,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2022/08/08 19:37:41+00,,IRWIN,,2022/11/07 16:28:49+00,2022/08/02 21:20:14+00,{AAB1CBA4-F6F9-4CEE-9CB8-C9CE0D15B194},0,,,0.467573528151347,-0.00502164437268606
18527,Green Stone,Wildfire Final Fire Perimeter,Digitized-Image,4.6558388,2022/10/11 16:07:31+00,2022/10/11 16:07:31+00,2022/10/11 16:07:30+00,4.65581910662005,{BB461BCA-AE04-4F26-B938-14B7ABB348E9},FFP,,FIREREPORTING,,2022/10/07 21:54:01+00,2022/10/07 21:54:04+00,4.7,3,AKMSSC,,,,,Minimal,,,,Natural,,,PRF9,,2022/06/24 05:13:00+00,Type 1 Incident,2022/10/07 21:54:08+00,,,,,,,AICC,,,,,,Green Stone,,WF,FI,60.33845,-160.355583,,,{70E4F58D-3456-4CA9-99EE-DAEC79074E90},,0,1,,1,,,204368,,,,Bethel,AKMSSC,02050,FWS,AKYDR,,USFWS,Federal,,,,,,,AK08,DVF,AKSWS,US-AK,,,Brush (2 feet),,,2022-AKSWS-204368,No Decision,ifm,ifm,0,,,,IRWIN,,2022/10/07 22:20:05+00,2022/06/24 05:23:44+00,{89551C02-6981-4D57-8AA7-F2182F1B533D},0,,,0.00860666946644224,-3.06194331394831e-06
18528,Monty Rock,Wildfire Daily Fire Perimeter,GPS-Walked,0.0255714447523984,2022/07/24 02:32:17+00,2022/09/15 12:02:44+00,2022/07/24 06:22:02+00,0.0255713496792747,{04763EEC-5498-4B3D-B818-F36CFABF31E7},2022 NIFS,,FIREREPORTING,,2022/07/24 02:56:00+00,2022/07/24 04:04:00+00,0.1,0.1,IDCDC,,,,,,,,,Human,,,PW3V,,2022/07/24 01:21:59+00,,2022/07/25 21:38:00+00,,,,,PN,1522,NRCC,,,,,,Mossy Rock,,WF,FI,48.69916,-116.2248,0.1,,{66B453C8-A40D-453B-BDA7-CEB279F2758F},,0,1,0,0,0,,000265,,,,Boundary,IDCDC,16021,,,,Private,Private,,,,,,,NR01,DL,IDKVS,US-ID,,,,,,2022-IDKVS-000265,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/11/04 17:05:40+00,2022/07/24 02:32:06+00,{469C6560-0194-471E-844F-2EEB2E546B5E},0,,,0.00047600092404541,-1.26415718607786e-08
18529,SAWTOOTH,Wildfire Final Fire Perimeter,Mixed Methods,14.518,2022/08/24 19:50:06+00,2022/08/24 19:50:06+00,2022/08/24 19:50:06+00,14.5291815709422,{F848DBB6-4EFF-45FA-A5DC-0B67711ACF49},FFP,,FIREREPORTING,,2022/08/03 21:32:00+00,2022/08/24 18:59:59+00,15,0.1,WYCPC,,,,,,,,,Undetermined,,,PX98,,2022/08/01 19:27:00+00,,2022/08/24 19:15:00+00,,,,,PN,1522,RMCC,,,,,,SAWTOOTH,,WF,FI,42.39746,-105.4688,,,{9EDC6A35-26EE-4C8A-AAC0-A0686E4BED27},,0,1,0,0,0,,220297,,,,Converse,WYCPC,56009,,,,Private,Private,,,,,,,RM09,C&L,WYCOX,US-WY,,,,,,2022-WYCOX-220297,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/08/24 19:14:35+00,2022/08/01 20:47:01+00,{9EF32DE8-30DA-4020-81FE-E98FE306D138},0,,,0.0172259677579358,-6.43271867522534e-06
18530,RENO,Wildfire Final Fire Perimeter,Mixed Methods,0.70098762,2022/08/24 19:07:17+00,2022/08/24 19:07:17+00,2022/08/24 19:07:17+00,0.701532862374564,{2CD67CEF-B8FA-4264-AB45-5F2BD1150A80},FFP,,FIREREPORTING,,2022/08/03 18:48:00+00,2022/08/03 18:48:00+00,0.7,0.1,WYCPC,,,,,,,,,Human,,,P002,,2022/08/03 18:22:00+00,,2022/08/03 18:48:00+00,,,,,92,,RMCC,,,,,,RENO,,WF,FI,43.63484,-105.3373,0.5,,{5AFFA251-C541-44A2-842D-86D25959D2B1},,0,1,0,0,0,,220302,,,,Campbell,WYCPC,56005,USFS,WYMRF,,USFS,Federal,,,,,,,RM04,USFS,WYMRF,US-WY,,,,,,2022-WYMRF-220302,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/10/28 17:00:20+00,2022/08/03 18:46:25+00,{38A4C7D5-8136-493E-BA22-06EFC95040D9},0,,,0.00570248498273572,-3.16654428721495e-07
18531,Kelsey,Wildfire Daily Fire Perimeter,Mixed Methods,,2022/08/03 19:21:43+00,2022/08/03 22:05:10+00,,84.6437897957104,{1EEEFB7F-813C-4938-97B6-3312667A5E8B},2022 NIFS,,DEFAULT,53.4267,2022/08/07 18:51:00+00,2022/08/24 18:46:00+00,85,0.01,CAYICC,,,,,,,,,Undetermined,,,PX82,,2022/07/31 04:17:48+00,,,,,,,P5,0505,ONCC,,,,,,KELSEY,,WF,FI,41.6397,-123.122033,,,{11586BA1-236D-4C91-96C9-DB7AA167E64D},,0,0,0,1,1,,006273,,,,Siskiyou,CAYICC,06093,USFS,CAKNF,,USFS,Federal,,,,,,,NC04,USFS,CAKNF,US-CA,,,,,,2022-CAKNF-006273,Pending Decision,cfcad,cfcad,0,Type 2 Incident,,,IRWIN,,2022/08/24 18:46:38+00,2022/07/31 04:18:16+00,{A01EA6FB-3EB2-4A15-AB88-13FF541FB846},0,,,0.0530659264868274,-3.7016276418319e-05
18532,MM 30,Wildfire Final Fire Perimeter,Auto-generated,0.1,2022/08/24 18:10:08+00,2022/08/24 18:10:08+00,2022/08/24 18:10:08+00,1.3299028920761,{85533B7F-D037-46D4-9893-BC5D1F5900D5},FFP,,FIREREPORTING,,2022/08/03 21:59:59+00,2022/08/03 22:21:00+00,1.32,0.1,WYCPC,,,,,,,,,Undetermined,,,PYS6,,2022/08/03 20:53:00+00,,2022/08/05 14:00:00+00,,,,,PN,1522,RMCC,,,,,,MM 30,,WF,FI,43.20475,-105.2591,0.5,,{9272F3FB-9DC0-4FD2-BF76-A023D06B05BA},,0,1,0,0,0,,220303,,,,Converse,WYCPC,56009,,,,Private,Private,,,,,,,RM04,C&L,WYCOX,US-WY,,,,,,2022-WYCOX-220303,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/08/09 16:35:41+00,2022/08/03 21:40:38+00,{D016B41E-E5A2-4FA7-AE1B-70EBB2E9E2F1},0,,,0.00434510699737365,-5.9560745264532e-07
18533,Pearl Canyon,Wildfire Final Fire Perimeter,Mixed Methods,95.88676497,2022/08/18 19:46:35+00,2022/08/18 19:46:35+00,2022/08/18 19:46:35+00,95.8863841951019,{E65E6EE5-911A-4208-8EC4-7C7995B2DECF},FFP,,FIREREPORTING,,2022/08/03 15:01:00+00,2022/08/03 19:39:00+00,40,0.1,NVCNC,,,,,,,,,Natural,,,PYL0,,2022/08/02 23:31:00+00,,2022/08/14 00:59:59+00,,,,,PD,1522,GBCC,,,,,,Pearl Canyon,,WF,FI,41.53259,-118.8138,40,,{B2333468-A3A8-40E7-A145-D295AF64EFCD},,0,1,0,0,0,,020443,,,,Humboldt,NVCNC,32013,BLM,NVWID,,BLM,Federal,,,,,,,GB14,BLM,NVWID,US-NV,,,,,,2022-NVWID-020443,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/08/15 18:59:26+00,2022/08/03 02:41:42+00,{E9C4099C-EAB5-435E-9D3F-7401CB0A8439},0,,,0.0374204474973862,-4.18738349121458e-05
18534,Reindeer,Wildfire Final Fire Perimeter,Mixed Methods,11.21207014,2022/09/28 18:10:56+00,2022/09/28 18:10:56+00,2022/09/28 18:10:56+00,11.2120257767895,{9A3DF3BD-17E9-4023-86BE-BAE5C3D5C047},FFP,,FIREREPORTING,,2022/08/02 00:30:00+00,2022/08/02 00:30:00+00,11.2,200,AKYTDC,,,,,,,,,Natural,,,PQ8P,,2022/06/22 19:37:00+00,,2022/08/02 00:30:00+00,,,,,PD,1522,AICC,,,,,,Reindeer,,WF,FI,65.44995,-151.9998,200,,{6D96B892-3230-45B9-9A3B-64A7896C1984},,0,1,0,0,0,,000353,,,,Yukon-Koyukuk,AKYTDC,02290,BLM,AKCYD,,BLM,Federal,,,,,,,AK03S,BLM,AKTAD,US-AK,,,,,,2022-AKTAD-000353,No Decision,wildcad,wildcad,0,,,,IRWIN,,2022/09/18 16:41:28+00,2022/06/22 20:45:20+00,{71158153-7850-437C-82B0-10E152250572},0,,,0.0224932374454706,-8.76822707961102e-06
18535,Colony,Wildfire Daily Fire Perimeter,Mixed Methods,467.000917487126,2022/08/04 19:49:41+00,2022/08/04 19:50:59+00,2022/08/03 18:36:00+00,466.999355010888,{359A3538-B4CC-49DF-A26B-DC41E4656E0E},2022 NIFS,,DEFAULT,,2022/08/06 01:27:17+00,2022/08/07 22:52:24+00,467,50,TXTIC,0,,,,Minimal,,Smoldering,Torching,Undetermined,,,,,2022/08/03 19:48:48+00,Type 4 Incident,2022/08/07 22:52:25+00,0,100,0,0,,,SACC,2022/08/07 16:44:59+00,2022/08/06 23:29:59+00,2022/08/07 16:44:59+00,F,Type 4 IC,Colony,2 miles North of Tolar / 8 miles West of Granbury,WF,FI,32.41846845,-97.91937348,,,{1CAE1803-DE7B-443B-8E8B-187F78696F7C},,0,,,,,0,224582,100,100,,Hood,TXTIC,48221,State,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Short Grass (1 foot),Brush (2 feet),50,2022-TXTXS-224582,No Decision,wires,wires,0,,,,IRWIN,,2022/08/07 22:53:05+00,2022/08/03 20:47:27+00,{EF33D064-F76D-4125-BE53-9BAB2C33B402},0,,,0.0719391138459738,-0.000181200223678618
18536,Damon 18,Wildfire Daily Fire Perimeter,Mixed Methods,310.501929636867,2022/08/04 00:01:07+00,2022/08/04 19:53:15+00,2022/08/04 00:10:00+00,310.500829370291,{2034A623-A341-472B-BE17-C804F21F7ED0},2022 NIFS,,DEFAULT,,2022/08/04 00:49:08+00,2022/08/07 16:57:17+00,311,300,TXTIC,0,,,,Minimal,,Spotting,Torching,Human,Equipment and vehicle use,Tractors/mowers/brush hogs,,,2022/08/03 19:10:00+00,Type 4 Incident,2022/08/07 16:57:18+00,0,100,0,0,,,SACC,2022/08/07 17:00:00+00,2022/08/06 23:15:00+00,2022/08/07 17:00:00+00,F,Type 4 IC,Damon 18,28 miles SW of Houston,WF,FI,29.27733333,-95.71816667,,,{290742BF-8D6E-4FF7-8735-678CB1F77F2A},,0,,,,,0,224577,100,100,West Columbia,Brazoria,TXTIC,48039,State,TXTXS,,Private,Private,,,,,,,SA13,SFS,TXTXS,US-TX,,,Short Grass (1 foot),Tall Grass (2.5 feet),1,2022-TXTXS-224577,No Decision,wires,ics209,0,,,,IRWIN,,2022/08/07 17:13:06+00,2022/08/03 21:28:58+00,{55E7CCBD-98AC-4364-8619-170B2737E81E},0,,,0.0693992566724702,-0.000116662562420347
18537,Rains 4596,Wildfire Daily Fire Perimeter,Mixed Methods,15.6549884097883,2022/08/04 02:05:17+00,2022/08/04 02:05:50+00,2022/08/04 03:13:41+00,15.6549322354069,{7086ACB9-5CA1-4F24-B794-0A2C3A56347A},2022 NIFS,,DEFAULT,,2022/08/04 01:35:47+00,2022/08/10 17:14:49+00,15,15,TXTIC,,,,,,,,,Undetermined,,,,,2022/08/03 22:13:41+00,Type 5 Incident,2022/08/10 17:14:50+00,,,,,,,SACC,,,,,,Rains 4596,,WF,FI,32.96014,-95.81180167,,,{7C1376D1-E91D-4D60-8A24-05B5A48840AD},,0,,,,,0,224596,100,,,Rains,TXTIC,48379,State,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2022-TXTXS-224596,No Decision,wires,wires,0,,,,IRWIN,,2022/08/10 17:15:05+00,2022/08/04 01:02:14+00,{2AA517C9-6710-4764-8DFE-72D2F389D595},0,,,0.0135845283966305,-6.11045071838489e-06
